Gene,40 S 3hrs,40 S 24hrs,40 S 48hrs,40 S 72hrs,40 T 3hrs,40 T 24hrs,40 T 48hrs,40 T 72hrs,41 S 24hrs,41 S 48hrs,41 S 72hrs,96 S 3hrs,96 S 24hrs,96 S 48hrs,96 S 72hrs,96 T 3hrs,96 T 24hrs,96 T 48hrs,96 T 72hrs
PEBP1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PELI1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PELI2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PELP1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PEMT,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PEPD,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PER1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PER3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PERP,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
PES1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PET100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PEX1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PEX11G,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEX13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEX19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PEX3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PEX5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PEX5L,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PEX7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PFAS,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PFDN1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFDN2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
PFDN4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
PFDN6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PFKFB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PFKFB3,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
PFKFB4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
PFKL,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PFKM,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PFKP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFN1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
PFN2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGAM1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PGAM5,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
PGAP2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
PGAP6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PGBD3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PGBD5,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
PGD,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PGF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
PGGHG,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PGK1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
PGLS,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PGLYRP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PGM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PGM2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PGM2L1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
PGM3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
PGP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPEP1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PGRMC1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGRMC2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
PHACTR2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHACTR4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHAX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PHB2,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
PHC1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PHC2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PHETA1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PHF1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PHF10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHF14,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PHF19,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PHF20L1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PHF21A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PHF21B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PHF23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PHF3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PHF5A,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
PHF8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHGDH,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
PHIP,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PHLDA1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
PHLDA2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
PHLDA3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PHLDB1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1
PHLDB2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PHLPP1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PHPT1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PHRF1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHTF1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PHTF2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYH,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PI3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PI4K2A,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
PI4KB,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PIAS3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PICALM,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
PICSAR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PID1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PIEZO1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
PIF1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIGA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PIGB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIGF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIGG,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PIGK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIGN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PIGQ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PIGS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIGT,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PIGW,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PIH1D1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PIK3AP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PIK3C2B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PIK3C3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIK3CA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PIK3CD,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
PIK3IP1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1
PIK3R1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIK3R2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
PIK3R3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIK3R4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PIM1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
PIM2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PIM3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
PIMREG,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
PIN1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PINK1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PINX1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PIP4K2C,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PIP4P1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PIP4P2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PIP5K1A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PIP5K1C,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PIR,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
PISD,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PITHD1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PITPNA,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PITPNC1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
PITPNM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PITRM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PITX1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PITX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
PJA1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PJA2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PKD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PKD2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PKIA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
PKIG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PKMYT1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PKN1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKN3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKP1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
PKP2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PKP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PKP4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PLA2G12A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
PLA2G15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PLA2G4A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PLA2G4C,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G4D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PLA2G7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLAAT3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
PLAAT4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLAC8,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1
PLAGL1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PLAT,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
PLAU,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1
PLAUR,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
PLBD2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLCB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
PLCB2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PLCB3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLCB4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLCD3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
PLCG1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PLCG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PLCH2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
PLCXD2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLD3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
PLD6,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLEC,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLEK2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
PLEKHA1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
PLEKHA4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
PLEKHA7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHA8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHA8P1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHB2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHF1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHF2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHG1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHG2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHG3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
PLEKHG4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHG5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PLEKHM1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHM2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHN1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHO1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
PLEKHO2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
PLGRKT,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIN2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
PLIN3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLK1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
PLK2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
PLK3,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
PLK4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PLLP,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
PLOD1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
PLOD2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
PLOD3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
PLP2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLPBP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PLPP1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PLPP2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PLPP4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PLPP5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PLPPR2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLS1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLS3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLSCR1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PLXDC2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
PLXNA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PLXNA2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
PLXNA3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PLXNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
PLXNB1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
PM20D2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
PMAIP1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
PMEPA1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
PML,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1
PMM1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PMM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PMP22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PMPCA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PMPCB,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PMS1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PMVK,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNCK,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PNISR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PNKD,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PNKP,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
PNMA1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PNN,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PNO1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PNP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PNPLA2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNPLA3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PNPLA6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PNPLA8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PNPO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PNPT1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PNRC1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PNRC2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POC1A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC1B,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PODXL,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
POFUT1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POFUT2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POGK,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POGZ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
POLA1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLA2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
POLD1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
POLD2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLD3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POLD4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLDIP2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLDIP3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POLE2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLE3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLE4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLG2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POLM,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
POLR1A,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLR1B,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLR1C,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLR1D,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
POLR1E,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLR2A,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
POLR2C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POLR2D,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLR2E,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
POLR2H,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLR2J,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POLR2K,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POLR2L,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
POLR3A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
POLR3B,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
POLR3C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLR3E,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLR3G,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLR3H,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLR3K,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POLRMT,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
POMGNT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
POMGNT2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
POMP,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POMT2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
POP1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POP4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POP5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POP7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
POPDC3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
POR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PORCN,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
POT1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POT1-AS1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
POU2F2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PPA1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PPA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PPAN,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
PPARA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PPARD,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PPARGC1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PPARGC1B,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
PPAT,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
